text,code
This fixes a buffer over-read,+	TLV_TCHECK(12);
"(for 4.9.3) CVE-2018-16229/DCCP: Fix printing ""Timestamp"" and ""Timestamp Echo"" options.","+			if (optlen == 6)
 				ND_PRINT((ndo, "" %u"", EXTRACT_32BITS(option + 2)));"
This fixes a buffer over-read, 	    switch (EXTRACT_16BITS(bp)) {
This fixes a buffer over-read discovered by Kamil Frankowicz.,"-		strncpy(temp, sfsname, NFSX_V3FHMAX);"
Add length checks.,"+	if (length < CHDLC_HDRLEN)
+		goto trunc;"
"This fixes a buffer over-read discovered by Bhargava Shastry, SecT/TU Berlin.",-	rxent->serviceId = EXTRACT_32BITS(&rxh->serviceId);
(for 4.9.3) LMP: Add some missing bounds checks,+	    ND_TCHECK_8BITS(obj_tptr + offset + 2);
"The Zephyr parser in tcpdump before 4.9.2 has a buffer over-read in print-zephyr.c, several functions.","-    if (*len <= 0 || !pptr || !*pptr)
-	return NULL;"
"The ISAKMP parser in tcpdump before 4.9.2 could enter an infinite loop due to bugs in print-isakmp.c, several functions.","+			ND_PRINT((ndo,"")""));"
Check for print routines returning -1 when running past the end.,"+            if (ND_TTEST2(ext_dp->icmp_ext_version_res, hlen)) {"
CVE-2017-13010/BEEP: Do bounds checking when comparing strings.,"+	else if (l_strnstart(ndo, ""SEQ "", 4, (const char *)bp, length))
 		ND_PRINT((ndo, "" BEEP SEQ""));"
"Also, put the buffer on the stack; no reason to make it static.",-		static char temp[NFSX_V3FHMAX+1];
The EAP parser in tcpdump before 4.9.2 has a buffer over-read in print-eap.c:eap_print().,"+                if (subtype == EAP_TYPE_TTLS)
+                    ND_PRINT((ndo, "" TTLSv%u"",
+                           EAP_TTLS_VERSION(*(tptr + 5))));"
The DCCP parser in tcpdump before 4.9.3 has a buffer over-read in print-dccp.c:dccp_print_option()., 			if (optlen > 2) {
"Make sure that it always sends *endp before returning and that, for invalid lengths where we don't like a character in the length string, what it sets *endp to is past the character in question, so we don't run the risk of infinitely looping (or doing something else random) if a character in the length is invalid.",+    *endp = bp;
"CVE-2017-12894/In lookup_bytestring(), take the length of the byte string into account.","+	while (tp->bs_nxt)
+		if (nlen == tp->bs_nbytes &&
+		    tp->bs_addr0 == i &&
+		    tp->bs_addr1 == j &&
+		    tp->bs_addr2 == k &&
+		    memcmp((const char *)bs, (const char *)(tp->bs_bytes), nlen) == 0)
 			return tp;"
This fixes a buffer over-read,"                            ((opt[i+2])&0x80) ? ""R"" : ""none"","
This fixes a buffer over-read discovered by Brian 'geeknik' Carpenter.,"-	else if (l_strnstart(""END"", 4, (const char *)bp, length))"
CVE-2017-13725/IPv6 R.H.: Check for the existence of all fields before fetching them.,-	len = dp->ip6r_len;
Add a missing bounds check,+		ND_TCHECK(*p);
CVE-2017-13007/PKTAP: Pass a properly updated struct pcap_pkthdr to the sub-dissector.,"+			hdrlen += printer(ndo, &nhdr, p);"
hncp_print_rec() validates each HNCP TLV to be within the declared as well as the on-the-wire packet space.,"+        if (i + 4 + optlen > length)
+            return -1;"
"If the protocol type isn't ETHERTYPE_IP or ETHERTYPE_TRAIL, or if the protocol address length isn't 4, don't print the address as an IPv4 address.","+	if (pro != ETHERTYPE_IP && pro != ETHERTYPE_TRAIL)
+		ND_PRINT((ndo, ""<wrong proto type>""));"
The ICMPv6 parser in tcpdump before 4.9.2 has a buffer over-read in print-icmp6.c:icmp6_nodeinfo_print()., 		ni6 = (const struct icmp6_nodeinfo *)dp;
CVE-2017-12992/RIPng: Clean up bounds checking.,-		if (j * sizeof(*ni) != length - 4)
This fixes a buffer over-read discovered by Brian 'geeknik' Carpenter.,-            vec[0].ptr = (const uint8_t *)(const void *)&ext_dp->icmp_ext_version_res;
"This fixes a buffer over-read discovered by Bhargava Shastry, SecT/TU Berlin.","-	ND_TCHECK2(pptr[1], (plen + 7) / 8);"
"This fixes a buffer over-read discovered by Bhargava Shastry, SecT/TU Berlin."," 		ND_PRINT((ndo, "" %s"", ipaddr_string(ndo, &cp[len])));"
add some bounds checks,"+            if (vqp_obj_len != ETHER_ADDR_LEN)
+                goto trunc;"
don't print the address as an IPv4 address.,"+	if (pro != ETHERTYPE_IP && pro != ETHERTYPE_TRAIL)
+		ND_PRINT((ndo, ""<wrong proto type>""));"
"We've already advanced the pointer past the PAN ID, if present; it now points to the address, so don't add 2 to it.","-			ND_PRINT((ndo,""%04x:%04x "", panid, EXTRACT_LE_16BITS(p + 2)));"
"Some of them are variable-length, with a field giving the total length, and therefore they can be shorter than 6 octets.","+    if (sysid_len > id_len)
+        sysid_len = id_len;"
CVE-2017-12901/EIGRP: Do more length checks.,+            if (tlv_tlen < sizeof(*tlv_ptr.eigrp_tlv_at_int)) {
"This fixes a buffer over-read discovered by Bhargava Shastry, SecT/TU Berlin.",         switch(vqp_obj_type) {
"rt6_print(), ah_print(), and esp_print() return -1 if they run up against the end of the packet while dissecting; if that happens, stop dissecting, don't try to fetch the next header value, because 1) *it* might be past the end of the packet and 2) we won't be using it in any case, as we'll be exiting the loop.","+			if (advance < 0)
+				return;"
"The ISAKMP parser in tcpdump before 4.9.2 could enter an infinite loop due to bugs in print-isakmp.c, several functions.","+			ND_PRINT((ndo,"" status=(""));"
CVE-2017-13045/VQP: add some bounds checks.,"+            if (vqp_obj_len != 4)
+                goto trunc;"
"The sub-dissector expects that the length and captured length will reflect the actual remaining data in the packet, not the raw amount including the PKTAP header;",+			nhdr.caplen = caplen;
Fix printing of ISAKMPv1 Notification payload data.,"+			ND_PRINT((ndo,"" status=(""));"
CVE-2017-13053/BGP: fix VPN route target bounds checks.,"-	ND_TCHECK2(pptr[1], (plen + 7) / 8);"
add some bounds checks,"+        if (vqp_obj_len > tlen)
+            goto trunc;"
Add the missing check.,"+	if (len > 0 && ptr[len - 1] == '\n')
+		ptr[len - 1] = '\0';"
The EAP parser in tcpdump before 4.9.2 has a buffer over-read in print-eap.c:eap_print().,"                     ND_PRINT((ndo, "" len %u"", EXTRACT_32BITS(tptr + 6)));"
This fixes a buffer over-read,-	i -= (sizeof(struct rip6) - sizeof(struct netinfo6));
The LLDP parser in tcpdump before 4.9.2 has a buffer over-read in print-lldp.c:lldp_mgmt_addr_tlv_print().,-        if (tlen < oid_len) {
CVE-2017-13036/OSPFv3: Add a bounds check before fetching data.,+		ND_TCHECK_32BITS(&hellop->hello_options);
This fixes a buffer over-read, 	ui = EXTRACT_32BITS(tptr);
Pass a properly updated struct pcap_pkthdr to the sub-dissector.,+			nhdr.len = length;
"This fixes a buffer over-read discovered by Bhargava Shastry, SecT/TU Berlin.","-            ND_TCHECK2(*msg_data, 4);"
The IPv6 parser in tcpdump before 4.9.2 has a buffer over-read in print-ip6.c:ip6_print().," 			advance = esp_print(ndo, cp, len, (const u_char *)ip6, &enh, &padlen);"
The EAP parser in tcpdump before 4.9.2 has a buffer over-read in print-eap.c:eap_print().,         len = EXTRACT_16BITS(tptr+2);
Add more bounds checks.,+        ND_TCHECK(*ih);
Clean up bounds checking.,"-		if (trunc)
-			ND_PRINT((ndo, ""[|ripng]""));"
Pass a properly updated struct pcap_pkthdr to the sub-dissector.,+			nhdr.caplen = caplen;
(for 4.9.3) CVE-2018-14466/Rx: fix an over-read bug,-	rxent->serviceId = EXTRACT_32BITS(&rxh->serviceId);
"Add bounds checks,","+    if (len < stlv_len)
+      goto trunc;"
has a buffer over-read,-	ND_TCHECK(lshp->ls_type);
"If the protocol type isn't ETHERTYPE_IP or ETHERTYPE_TRAIL, or if the protocol address length isn't 4, don't print the address as an IPv4 address.","+	if (pro != ETHERTYPE_IP && pro != ETHERTYPE_TRAIL)
+		ND_PRINT((ndo, ""<wrong proto type>""));"
Move a test inside a loop.,"+		    ND_TCHECK2(tptr[0], 3);"
CVE-2017-12992/RIPng: Clean up bounds checking.,"-	if (i < (sizeof(struct rip6) - sizeof(struct netinfo6)))
-		return;"
ieee802_11_print() tried to access the Mesh Flags subfield of the Mesh Control field to find the size of the latter and increment the expected 802.11 header length before checking it is fully present in the input buffer.,+		if (caplen < hdrlen + 1) {
The ICMP parser in tcpdump before 4.9.2 has a buffer over-read in print-icmp.c:icmp_print().,-            vec[0].len = hlen;
The DCCP parser in tcpdump before 4.9.3 has a buffer over-read in print-dccp.c:dccp_print_option()., 			if (optlen == 6)
don't print the address as an IPv4 address.,"+	if (pro != ETHERTYPE_IP && pro != ETHERTYPE_TRAIL)
+		ND_PRINT((ndo, ""<wrong proto type>""));"
Check for the presence of the entire IPv6 fragment header.,-	ND_TCHECK(dp->ip6f_offlg);
The DNS parser in tcpdump before 4.9.2 could enter an infinite loop due to a bug in print-domain.c:ns_print().,"-					ND_PRINT((ndo, ""<LOOP>""));"
In rsvp_obj_print() the case block for Class-Num 205 (FAST_REROUTE) from RFC 4090 Section 4.1 could over-read accessing the buffer contents before making the bounds check.,+                bw.i = EXTRACT_32BITS(obj_ptr.rsvp_obj_frr->bandwidth);
The DCCP parser in tcpdump before 4.9.3 has a buffer over-read in print-dccp.c:dccp_print_option().," 			else if (optlen == 4)
 				ND_PRINT((ndo, "" %u"", EXTRACT_16BITS(option + 2)));"
"(for 4.9.3) CVE-2018-16229/DCCP: Fix printing ""Timestamp"" and ""Timestamp Echo"" options.",+			switch (optlen) {
CVE-2017-12992/RIPng: Clean up bounds checking.,"-		if (trunc)
-			ND_PRINT((ndo, ""[|ripng]""));"
(for 4.9.3) CVE-2018-14469/ISAKMP: Add a missing bounds check.,+			ND_TCHECK_32BITS(cp);
"This fixes a buffer over-read discovered by Bhargava Shastry, SecT/TU Berlin.",         optlen = EXTRACT_16BITS(tlv + 2);
Fix printing of ISAKMPv1 Notification payload data.,"+				ND_PRINT((ndo,"")""));"
"This fixes a buffer over-read discovered by Bhargava Shastry, SecT/TU Berlin.",-            int name_entries_valid = 0;
"This fixes a buffer over-read discovered by Bhargava Shastry, SecT/TU Berlin.","-			if (len < 20)
-				ND_PRINT((ndo,"" len=%d [bad: < 20]"", len));"
The VTP parser in tcpdump before 4.9.2 has a buffer over-read in print-vtp.c:vtp_print().," 	ND_PRINT((ndo, "", Config Rev %x"", EXTRACT_32BITS(tptr)));"
"decode_multicast_vpn() didn't implement the Source AS field of that structure properly, adjust the offsets to put it right.",+            pptr += BGP_VPN_RD_LEN + 4;
This fixes a buffer over-read,"                        isonsap_string(ndo, tptr, alen)));"
"The ISO IS-IS parser in tcpdump before 4.9.2 has a buffer over-read in print-isoclns.c, several functions.","-        ND_TCHECK2(*(tptr), ISIS_SUBTLV_SPB_DIGEST_MIN_LEN);"
Ryan Ackroyd had independently identified this buffer over-read later by means of fuzzing and provided the packet capture file for the test., 			if (optlen == 6)
The LLDP parser in tcpdump before 4.9.2 has a buffer over-read in print-lldp.c:lldp_private_8023_print().,"         ND_PRINT((ndo, ""\n\t    MTU size %u"", EXTRACT_16BITS(tptr + 4)));"
This fixes a buffer over-read,-	uint8_t  ip6r0_segleft;
CVE-2017-13688/OLSR: Do bounds checks before we fetch data.,"+            ND_TCHECK2(*msg_data, 4);"
CVE-2017-12901/EIGRP: Do more length checks.,+            if (tlv_tlen < sizeof(*tlv_ptr.eigrp_tlv_ip_int)) {
"(for 4.9.3) CVE-2018-16229/DCCP: Fix printing ""Timestamp"" and ""Timestamp Echo"" options","+				ND_PRINT((ndo, "" (elapsed time %u)"", EXTRACT_16BITS(option + 6)));"
Several protocol parsers in tcpdump before 4.9.2 could cause a buffer overflow in util-print.c:bittok2str_internal().,+                    space_left -= string_size;
The LDP parser in tcpdump before 4.9.3 has a buffer over-read in print-ldp.c:ldp_tlv_print().,+	TLV_TCHECK(12);
CVE-2017-12902/Zephyr: Fix bounds checking.,+	if (!ND_TTEST(**pptr)) {
The BGP parser in tcpdump before 4.9.2 has a buffer over-read in print-bgp.c:bgp_attr_print().,                         for (i = 0; i < tptr[1] * as_size; i += as_size) {
Add two missing bounds checks,"+	if (strcmp((const char *)(data1 + 2), PIPE_LANMAN_STR) == 0) {"
NULL pointer dereference,"+	crypt_password = crypt(password, user_password);"
This fixes an infinite loop discovered by Forcepoint's security researchers Otto Airamo & Antti Levomäki.,-				if (chars_processed >= data_size) {
This fixes a buffer over-read,"-					ND_PRINT((ndo, "" ?0x%04x?"", EXTRACT_16BITS(bp+2)));"
The IS-IS parser in tcpdump before 4.9.2 has a buffer over-read in print-isoclns.c:isis_print_extd_ip_reach().,"-        if (!ND_TTEST2(*tptr, 1))"
This addresses Include Security issue F12: [libpcap] Remote Packet Capture Daemon Null Pointer Dereference Denial of Service.,"-	if (strcmp(user_password, (char *) crypt(password, user_password)) != 0)"
CVE-2017-12901/EIGRP: Do more length checks.,+    if (len < sizeof(struct eigrp_common_header)) {
has buffer over-reads," 	smb_fdata(ndo, data1 + 2, f2, maxbuf - (paramlen + datalen), unicodestr);"
The RADIUS parser in tcpdump before 4.9.2 has a buffer over-read in print-radius.c:print_attr_string().,            if (*data <= 0x1F)
CVE-2017-13045/VQP: add some bounds checks.,"+        if (sizeof(struct vqp_obj_tlv_t) > tlen)
+            goto trunc;"
"After we advance the pointer by the length value in the buffer, make sure it points to something in the captured data.","+	ND_TCHECK2(*s, 1);"
Add more bounds checks.,"+            ND_TCHECK2(p[0], 2);"
"This fixes a buffer over-read discovered by Bhargava Shastry, SecT/TU Berlin."," 	if (EXTRACT_16BITS(&bp->bp_secs))
 		ND_PRINT((ndo, "", secs %d"", EXTRACT_16BITS(&bp->bp_secs)));"
The RIPng parser in tcpdump before 4.9.2 has a buffer over-read in print-ripng.c:ripng_print().,"-		if (j * sizeof(*ni) != length - 4)
-			ND_PRINT((ndo, "" ripng-req %d[%u]:"", j, length));"
Using the same variable for the remaining request length and the reply length is confusing at best and can cause errors at worst,-				plen+= (sizeof(struct rpcap_sockaddr) * 4);
CVE-2017-13024/IPv6 mobility: Add a bounds check before fetching data.,+			ND_TCHECK_16BITS(&bp[i+2]);
CVE-2017-13024/IPv6 mobility: Add a bounds check before fetching data,+			ND_TCHECK_16BITS(&bp[i+2]);
"This fixes a buffer over-read discovered by Bhargava Shastry, SecT/TU Berlin."," 		ip_print(ndo, bp, EXTRACT_16BITS(&ip->ip_len));"
Add a missing bounds check in vrrp_print().,"+			if (in_cksum(vec, 1)) {"
CVE-2017-13689/IKEv1: Fix addr+subnet length check.,"+			if (len < 32)
+				ND_PRINT((ndo,"" len=%d [bad: < 32]"", len));"
The RSVP parser in tcpdump before 4.9.2 has a buffer over-read in print-rsvp.c:rsvp_obj_print().,+                bw.i = EXTRACT_32BITS(obj_ptr.rsvp_obj_frr->bandwidth);
The IEEE 802.15.4 parser in tcpdump before 4.9.2 has a buffer over-read in print-802_15_4.c:ieee802_15_4_if_print().,"-			ND_PRINT((ndo,""%04x:%04x "", panid, EXTRACT_LE_16BITS(p + 2)));"
"When that happens, make sure to return from print_prefix() before trying to print the [still uninitialized] buffer.","+        if (plenbytes < 0)
+            return plenbytes;"
CVE-2017-12895/ICMP: Check the availability of data before checksumming it.,"+            if (ND_TTEST2(ext_dp->icmp_ext_version_res, hlen)) {"
"The sub-dissector expects that the length and captured length will reflect the actual remaining data in the packet, not the raw amount including the PKTAP header;",+			nhdr = *h;
CVE-2017-12900/Properly terminate all struct tok arrays.,"+    { 0, NULL}"
CVE-2017-13017/DHCPv6: Add a missing option length check., 		case DH6OPT_RECONF_MSG:
"Scan the list of netinfo6 entries based on the supplied packet length, without taking the captured length into account; let the aforementioned bounds checking handle that.","+		for (ni = rp->rip6_nets; length_left >= sizeof(*ni);
+		    length_left -= sizeof(*ni), ++ni) {
+			ND_TCHECK(*ni);"
The ICMP parser in tcpdump before 4.9.3 has a buffer over-read in print-icmp.c:icmp_print()., 				uint16_t icmp_sum = EXTRACT_16BITS(&dp->icmp_cksum);
CVE-2017-12990/Fix printing of ISAKMPv1 Notification payload data.,"+			ND_PRINT((ndo,"" attrs=(""));"
The IPv6 mobility parser in tcpdump before 4.9.2 has a buffer over-read in print-mobility.c:mobility_opt_print().," 			ND_PRINT((ndo, ""(alt-CoA: %s)"", ip6addr_string(ndo, &bp[i+2])));"
add checks to make sure the subTLV fits within the TLV.,"+        if (stlv_len < ISIS_SUBTLV_SPB_DIGEST_MIN_LEN)
+          goto trunc;"
CVE-2017-13001/NFS: Don't copy more data than is in the file handle.,"+		if (stringlen > NFSX_V3FHMAX)
+			stringlen = NFSX_V3FHMAX;"
