text,code
CVE-2017-13045/VQP: add some bounds checks.,"+            if (vqp_obj_len != ETHER_ADDR_LEN)
+                goto trunc;"
In rx_cache_insert() and rx_cache_find() properly read the serviceId field of the rx_header structure as a 16-bit integer.,+		    rxent->serviceId == EXTRACT_16BITS(&rxh->serviceId) &&
This fixes a buffer over-read,"-	i = min(length, amt);"
The RADIUS parser in tcpdump before 4.9.2 has a buffer over-read in print-radius.c:print_attr_string().,            if (length < 3)
The PIMv2 parser in tcpdump before 4.9.2 has a buffer over-read in print-pim.c:pimv2_print().,-				if (*(bp+1) != 0) {
Check for print routines returning -1 when running past the end.,"+            if (!ext_dp->icmp_length &&
+                ND_TTEST2(ext_dp->icmp_ext_version_res, plen - ICMP_EXTD_MINLEN)) {"
This fixes a buffer over-read,"-    if (*pptr > (const char *) ndo->ndo_snapend)
-	return NULL;"
CVE-2017-12895/ICMP: Check the availability of data before checksumming it.,"                 if (in_cksum(vec, 1)) {"
Reverse the test in a for loop to test the length before testing whether we have a null byte.,"+   for (i=0; i < length && *data; i++, data++)
        ND_PRINT((ndo, ""%c"", (*data < 32 || *data > 126) ? '.' : *data));"
CVE-2017-12895/ICMP: Check the availability of data before checksumming it.,"+                       in_cksum(vec, 1) ? ""in"" : """",
+                       hlen));"
This fixes a buffer over-read,            if (*data <= 0x1F)
CVE-2017-13016/ES-IS: Fix printing of addresses in RD PDUs.,"-		if (netal == 0)
-			ND_PRINT((ndo, ""\n\t  %s"", etheraddr_string(ndo, snpa)));"
CVE-2017-13725/IPv6 R.H.: Check for the existence of all fields before fetching them.,-	len = dp->ip6r_len;
The EIGRP parser in tcpdump before 4.9.2 has a buffer over-read in print-eigrp.c:eigrp_print().,"             ND_PRINT((ndo, ""\n\t    holdtime: %us, k1 %u, k2 %u, k3 %u, k4 %u, k5 %u"",
                    EXTRACT_16BITS(tlv_ptr.eigrp_tlv_general_parm->holdtime),"
"The ISO IS-IS parser in tcpdump before 4.9.2 has a buffer over-read in print-isoclns.c, several functions.",-        len = len - sizeof(struct isis_subtlv_spb_mcid);
(for 4.9.3) CVE-2018-14879/fix -V to fail invalid input safely.,+	len = strlen (ptr);
The VQP parser in tcpdump before 4.9.2 has a buffer over-read in print-vqp.c:vqp_print().,         vqp_obj_len = EXTRACT_16BITS(vqp_obj_tlv->obj_length);
"The ARP parser in tcpdump before 4.9.2 has a buffer over-read in print-arp.c, several functions.","-	if (!ND_TTEST2(*ar_tpa(ap), PROTO_LEN(ap))) {"
"Using the same variable for the remaining request length and the reply length is confusing at best and can cause errors at worst (if the request had extra stuff at the end, so that the variable is non-zero).",-		plen+= sizeof(struct rpcap_findalldevs_if);
(for 4.9.3) CVE-2018-14467/BGP: Fix BGP_CAPCODE_MP.,+                    ND_TCHECK_8BITS(opt + i + 5);
"If the protocol type isn't ETHERTYPE_IP or ETHERTYPE_TRAIL, or if the protocol address length isn't 4, don't print the address as an IPv4 address.","+	else if (ATMTPROTO_LEN(ap) != 4)
+		ND_PRINT((ndo, ""<wrong tplen>""));"
CVE-2017-13005/NFS: Add two bounds checks before fetching data., 	xmep->vers = EXTRACT_32BITS(&rp->rm_call.cb_vers);
(for 4.9.3) CVE-2018-14879/fix -V to fail invalid input safely get_next_file() did not check the return value of strlen() and underflowed an array index if the line read by fgets() from the file started with \\0.,"+	if (len > 0 && ptr[len - 1] == '\n')
+		ptr[len - 1] = '\0';"
"The ISAKMP parser in tcpdump before 4.9.2 could enter an infinite loop due to bugs in print-isakmp.c, several functions."," 				cp = ikev1_attrmap_print(ndo, cp,
 					(ep < ep2) ? ep : ep2, map, nmap);"
This fixes a buffer over-read,-		trunc = ((i / sizeof(*ni)) * sizeof(*ni) != i);
"Also, put the buffer on the stack; no reason to make it static.",+		char temp[NFSX_V3FHMAX+1];
"If the protocol type isn't ETHERTYPE_IP or ETHERTYPE_TRAIL, or if the protocol address length isn't 4, don't print the address as an IPv4 address.","+	else if (PROTO_LEN(ap) != 4)
+		ND_PRINT((ndo, ""<wrong len>""));"
This fixes a buffer over-read,     tlen=len-sizeof(struct eigrp_common_header);
Fix printing of ISAKMPv1 Notification payload data.,"+			ND_PRINT((ndo,"")""));"
Using the same variable for the remaining request length and the reply length is confusing at best and can cause errors at worst,-			plen+= strlen(d->description);
CVE-2017-12987/IEEE 802.11: Fix processing of TIM IE.,"-			memcpy(tim.bitmap, p + (tim.length - 3),
-			    (tim.length - 3));"
"In ldp_tlv_print(), the FT Session TLV length must be 12, not 8 (RFC3479).",+	TLV_TCHECK(12);
Prevent a possible buffer overread in chdlc_print() and replace the custom check in chdlc_if_print() with a standard check in chdlc_print() so that the latter certainly does not over-read even when reached via juniper_chdlc_print().,"                 if (*(p+1) == 0x81 ||
                     *(p+1) == 0x82 ||
                     *(p+1) == 0x83)"
"The sub-dissector expects that the length and captured length will reflect the actual remaining data in the packet, not the raw amount including the PKTAP header;","-			hdrlen += printer(ndo, h, p);"
Add some missing bounds checks.,+	ND_TCHECK(*ep);
"In isis_print_is_reach_subtlv() one of the case blocks did not check that the sub-TLV ""V"" is actually present and could over-read the input buffer.",                 bw.i = EXTRACT_32BITS(tptr);
"Add bounds checks,","+        if (stlv_len < ISIS_SUBTLV_SPB_DIGEST_MIN_LEN)
+          goto trunc;"
"The ISO IS-IS parser in tcpdump before 4.9.2 has a buffer over-read in print-isoclns.c, several functions.",           tptr = tptr + 2;
The EIGRP parser in tcpdump before 4.9.2 has a buffer over-read in print-eigrp.c:eigrp_print().,     tlen=len-sizeof(struct eigrp_common_header);
The RIPng parser in tcpdump before 4.9.2 has a buffer over-read in print-ripng.c:ripng_print().,-		trunc = ((i / sizeof(*ni)) * sizeof(*ni) != i);
This fixes a buffer over-read,"-					unsigned_relts_print(ndo, *(bp+1));"
"(for 4.9.3) CVE-2018-16229/DCCP: Fix printing ""Timestamp"" and ""Timestamp Echo"" options.","+				ND_PRINT((ndo, "" (elapsed time %u)"", EXTRACT_32BITS(option + 6)));"
Fix TIM bitmap copy to copy from p + offset.,"+			memcpy(tim.bitmap, p + offset, tim.length - 3);"
"If the protocol type isn't ETHERTYPE_IP or ETHERTYPE_TRAIL, or if the protocol address length isn't 4, don't print the address as an IPv4 address.","+	else if (PROTO_LEN(ap) != 4)
+		ND_PRINT((ndo, ""<wrong len>""));"
This fixes a buffer over-read," 		ND_PRINT((ndo, ""\n\t      Area address (length: %u): %s"","
Do bounds checking when comparing strings.,"+	else if (l_strnstart(ndo, ""NUL "", 4, (const char *)bp, length))
 		ND_PRINT((ndo, "" BEEP NUL""));"
CVE-2017-12900/Properly terminate all struct tok arrays.,"+    { 0, NULL},"
Check for print routines returning -1 when running past the end.,"                 if (in_cksum(vec, 1)) {"
In rsvp_obj_print() the case block for Class-Num 205 (FAST_REROUTE) from RFC 4090 Section 4.1 could over-read accessing the buffer contents before making the bounds check.,"                 ND_PRINT((ndo, ""%s  Setup Priority: %u, Holding Priority: %u, Hop-limit: %u, Bandwidth: %.10g Mbps"",
                        ident,
                        (int)obj_ptr.rsvp_obj_frr->setup_prio,"
Improve bounds and length checks.,+                ND_TCHECK_16BITS(p);
Enforce a limit on how many times bgp_attr_print() can recurse.,"+			if (!bgp_attr_print(ndo, atype, p, alen, 0))
 				goto trunc;"
(for 4.9.3) CVE-2018-14881/BGP: Fix BGP_CAPCODE_RESTART.,+                    ND_TCHECK_16BITS(opt + i + 2);
"The sub-dissector expects that the length and captured length will reflect the actual remaining data in the packet, not the raw amount including the PKTAP header;","+			hdrlen += printer(ndo, &nhdr, p);"
The LLDP parser in tcpdump before 4.9.2 could enter an infinite loop due to a bug in print-lldp.c:lldp_private_8021_print().,-    uint8_t i;
"It can fail, so make sure it doesn't before comparing its result with the password.",+		return -1;
This fixes a buffer over-read,-	uint8_t  ip6r0_slmap[3];
This fixes a buffer over-read,"-		if (j == 1
-		    &&  rp->rip6_nets->rip6_metric == HOPCNT_INFINITY6
-		    &&  IN6_IS_ADDR_UNSPECIFIED(&rp->rip6_nets->rip6_dest)) {
-			ND_PRINT((ndo, "" ripng-req dump""));
-			break;"
"If the protocol type isn't ETHERTYPE_IP or ETHERTYPE_TRAIL, or if the protocol address length isn't 4, don't print the address as an IPv4 address.","+	else if (ATMTPROTO_LEN(ap) != 4)
+		ND_PRINT((ndo, ""<wrong tplen>""));"
(for 4.9.3) CVE-2018-14466/Rx: fix an over-read bug.,-	rxent->serviceId = EXTRACT_32BITS(&rxh->serviceId);
"If we're skipping over padding before the *real* flags, check whether the real flags are in the captured data before fetching it.",+	    ND_TCHECK(rhp->rh_short.sh_flags);
CVE-2017-13031/Check for the presence of the entire IPv6 fragment header.,-	ND_TCHECK(dp->ip6f_offlg);
get_next_file() did not check the return value of strlen() and underflowed an array index if the line read by fgets() from the file started with \\0.,"+	if (len > 0 && ptr[len - 1] == '\n')
+		ptr[len - 1] = '\0';"
only print it as a MAC address if it's 6 bytes long.,"+		if (snpal == 6)
+			ND_PRINT((ndo, ""\n\t  SNPA (length: %u): %s"",
+			       snpal,
+			       etheraddr_string(ndo, snpa)));"
The BEEP parser in tcpdump before 4.9.2 has a buffer over-read in print-beep.c:l_strnstart().,"-	else if (l_strnstart(""RPY "", 4, (const char *)bp, length))"
This fixes a buffer overflow,+                    space_left -= string_size;
CVE-2017-13010/BEEP: Do bounds checking when comparing strings.,"+	else if (l_strnstart(ndo, ""ANS "", 4, (const char *)bp, length))
 		ND_PRINT((ndo, "" BEEP ANS""));"
"The ISAKMP parser in tcpdump before 4.9.2 could enter an infinite loop due to bugs in print-isakmp.c, several functions.","+				ND_PRINT((ndo,"")""));"
"(for 4.9.3) CVE-2018-16229/DCCP: Fix printing ""Timestamp"" and ""Timestamp Echo"" options."," 			else
+				ND_PRINT((ndo, "" [optlen != 4 or 6]""));"
CVE-2017-12992/RIPng: Clean up bounds checking.,"-		if (j * sizeof(*ni) != length - 4)
-			ND_PRINT((ndo, "" ripng-req %d[%u]:"", j, length));"
This fixes a buffer over-read,"-		    i -= sizeof(*ni), ++ni) {"
CVE-2017-13044/HNCP: add DHCPv4-Data bounds checks.,"+        if (i + 2 > length)
+            return -1;"
This fixes a buffer over-read,"-	if (i < (sizeof(struct rip6) - sizeof(struct netinfo6)))
-		return;"
The Rx protocol parser in tcpdump before 4.9.2 has a buffer over-read in print-rx.c:ubik_print()., 			temp = EXTRACT_32BITS(bp);
CVE-2017-13020/VTP: Add some missing bounds checks.,+	ND_TCHECK_32BITS(tptr);
"The ISAKMP parser in tcpdump before 4.9.2 could enter an infinite loop due to bugs in print-isakmp.c, several functions.","-		ND_PRINT((ndo,"")""));"
"The Juniper protocols parser in tcpdump before 4.9.2 has a buffer over-read in print-juniper.c, several functions.",         switch (ih->type) {
fix bounds checks for UNI.,"+                    if (total_subobj_len < 4)
+                        goto invalid;"
This fixes a buffer over-read discovered by Kamil Frankowicz.," 				ND_PRINT((ndo, "" %u (%u) bytes @ %"" PRIu64,
 						EXTRACT_32BITS(&dp[4]),
 						EXTRACT_32BITS(&dp[2]),
 						EXTRACT_64BITS(&dp[0])));"
rpcapd/daemon.c in libpcap before 1.9.1 allows attackers to cause a denial of service (NULL pointer dereference and daemon crash) if a crypt() call fails.,"-	if (strcmp(user_password, (char *) crypt(password, user_password)) != 0)"
This fixes a buffer over-read discovered by Brian 'geeknik' Carpenter.,"-	else if (l_strnstart(""ANS "", 4, (const char *)bp, length))"
"The loop can be executed more than once (that's kinda the whole point of a loop), so the check has to be made each time through the loop, not just once before the loop is executed.","-		ND_TCHECK2(tptr[0], 3);"
"Update to reflect the actual IPv6 RFC. In RFC 1883, the Type 0 routing header had a 1-byte reserved field and a 3-byte strict/loose bit map; in RFC 2460, that changed to a 4-byte reserved field.",+	uint8_t  ip6r0_segleft;
"We do bounds checks based on the TLV length, so if the TLV's length is too short, and we don't check for that, we could end up fetching data past the end of the TLV - including past the length of the captured data in the packet.",+				if (olen != 4) {
This fixes an infinite loop,-    if (*bp != '\r')
The BGP parser in tcpdump before 4.9.2 has a buffer over-read in print-bgp.c:decode_rt_routing_info().,"-	memcpy(&route_target, &pptr[1], (plen + 7) / 8);"
"This fixes a buffer over-read discovered by Bhargava Shastry, SecT/TU Berlin."," 			ND_PRINT((ndo, ""(alt-CoA: %s)"", ip6addr_string(ndo, &bp[i+2])));"
The EIGRP parser in tcpdump before 4.9.2 has a buffer over-read in print-eigrp.c:eigrp_print().,         tlv_tlen=eigrp_tlv_len-sizeof(struct eigrp_tlv_header);
This fixes a buffer over-read,-                                else if (EXTRACT_24BITS(tptr+BGP_VPN_RD_LEN) ==  0x350000)
CVE-2017-13041/ICMP6: Add more bounds checks.,+			ND_TCHECK(cp[0]);
CVE-2017-12901/EIGRP: Do more length checks.,+        if (eigrp_tlv_len < sizeof(struct eigrp_tlv_header)) {
In mfr_print() check this before trying to read those 4 bytes.,+                if (ie_len != 4) {
No need to test other fields.,-	ND_TCHECK(lshp->ls_seq);
This fixes a buffer over-read,"         if (EXTRACT_24BITS(p) == 0xfefe03 || 
             EXTRACT_24BITS(p) == 0xaaaa03) {"
"The sub-dissector expects that the length and captured length will reflect the actual remaining data in the packet, not the raw amount including the PKTAP header;",+			nhdr.caplen = caplen;
Add a missing bounds check in vrrp_print().,+				ND_TCHECK_16BITS(&bp[6]);
This fixes a buffer over-read,+	TLV_TCHECK(12);
"(for 4.9.3) CVE-2018-16229/DCCP: Fix printing ""Timestamp"" and ""Timestamp Echo"" options.","+			if (optlen == 6)
 				ND_PRINT((ndo, "" %u"", EXTRACT_32BITS(option + 2)));"
This fixes a buffer over-read, 	    switch (EXTRACT_16BITS(bp)) {
This fixes a buffer over-read discovered by Kamil Frankowicz.,"-		strncpy(temp, sfsname, NFSX_V3FHMAX);"
Add length checks.,"+	if (length < CHDLC_HDRLEN)
+		goto trunc;"
"This fixes a buffer over-read discovered by Bhargava Shastry, SecT/TU Berlin.",-	rxent->serviceId = EXTRACT_32BITS(&rxh->serviceId);
(for 4.9.3) LMP: Add some missing bounds checks,+	    ND_TCHECK_8BITS(obj_tptr + offset + 2);
"The Zephyr parser in tcpdump before 4.9.2 has a buffer over-read in print-zephyr.c, several functions.","-    if (*len <= 0 || !pptr || !*pptr)
-	return NULL;"
"The ISAKMP parser in tcpdump before 4.9.2 could enter an infinite loop due to bugs in print-isakmp.c, several functions.","+			ND_PRINT((ndo,"")""));"
Check for print routines returning -1 when running past the end.,"+            if (ND_TTEST2(ext_dp->icmp_ext_version_res, hlen)) {"
CVE-2017-13010/BEEP: Do bounds checking when comparing strings.,"+	else if (l_strnstart(ndo, ""SEQ "", 4, (const char *)bp, length))
 		ND_PRINT((ndo, "" BEEP SEQ""));"
"Also, put the buffer on the stack; no reason to make it static.",-		static char temp[NFSX_V3FHMAX+1];
The EAP parser in tcpdump before 4.9.2 has a buffer over-read in print-eap.c:eap_print().,"+                if (subtype == EAP_TYPE_TTLS)
+                    ND_PRINT((ndo, "" TTLSv%u"",
+                           EAP_TTLS_VERSION(*(tptr + 5))));"
The DCCP parser in tcpdump before 4.9.3 has a buffer over-read in print-dccp.c:dccp_print_option()., 			if (optlen > 2) {
"Make sure that it always sends *endp before returning and that, for invalid lengths where we don't like a character in the length string, what it sets *endp to is past the character in question, so we don't run the risk of infinitely looping (or doing something else random) if a character in the length is invalid.",+    *endp = bp;
