text,code
Fix nullptr deref with XPath logic ops.,"+            if (ctxt->value != NULL)
+                ctxt->value->boolval |= arg2->boolval;"
"Integer overflow in xpath.c in libxml2 2.6.x through 2.6.32 and 2.7.x through 2.7.8, and libxml 1.8.16 and earlier, allows context-dependent attackers to cause a denial of service (crash) and possibly execute arbitrary code via a crafted XML file that triggers a heap-based buffer overflow when adding a new namespace node, related to handling of XPath expressions.",-        cur->nodeMax *= 2;
"Because of that omission, the parser failed to detect attribute recursions in certain documents before running out of stack space."," 			rep = xmlStringDecodeEntities(ctxt, ent->content,
 						  XML_SUBSTITUTE_REF, 0, 0, 0);"
heap-buffer-overflow in xmlStrncat <https://bugzilla.gnome.org/show_bug.cgi?id=763071>. ,"     ret = (xmlChar *) xmlRealloc(cur, (size + len + 1) * sizeof(xmlChar));"
Fix potential out of bound access.,     buf[len] = 0;
Fix some potential problems on reallocation failures.,+		set1->nodeMax *= 2;
"libxml2 through 2.9.1 does not properly handle external entities expansion unless an application developer uses the xmlSAX2ResolveEntity or xmlSetExternalEntityLoader function, which allows remote attackers to cause a denial of service (resource consumption), send HTTP requests to intranet servers, or read arbitrary files via a crafted XML document, aka an XML External Entity (XXE) issue.","+    if ((ent->checked == 0) &&
+        ((ent->etype != XML_EXTERNAL_GENERAL_PARSED_ENTITY) ||
+         (ctxt->options & (XML_PARSE_NOENT | XML_PARSE_DTDVALID)))) {"
The xmlParseMisc function in parser.c in libxml2 before 2.9.3 allows context-dependent attackers to cause a denial of service (out-of-bounds heap read) via unspecified vectors related to incorrect entities boundaries and start tags.,-	if (ctxt->input->base != base) {
"Hey, There appears to be an out-of-bounds read in libxml2 (2.9.2)."," 		xmlValidityError(ctxt, XML_ERR_ENTITY_BOUNDARY,"
There appears to be an out-of-bounds read in libxml2 (2.9.2).," 	    xmlFatalErrMsgStr(ctxt, XML_ERR_ENTITY_NOT_FINISHED,
 	            ""xmlParseEntityDecl: entity %s not terminated\n"", name);"
Fix out-of-bounds read with 'xmllint --htmlout'.,"+    memset(&buffer[sizeof(buffer)-4], 0, 4);"
"The xz_head function in xzlib.c in libxml2 before 2.9.6 allows remote attackers to cause a denial of service (memory consumption) via a crafted LZMA file, because the decoder functionality does not restrict memory usage to what is required for a legitimate file.",             xmlFree(state->in);
"Integer overflow in xpath.c in libxml2 2.6.x through 2.6.32 and 2.7.x through 2.7.8, and libxml 1.8.16 and earlier, allows context-dependent attackers to cause a denial of service (crash) and possibly execute arbitrary code via a crafted XML file that triggers a heap-based buffer overflow when adding a new namespace node, related to handling of XPath expressions.","-		    set1->nodeTab, set1->nodeMax * sizeof(xmlNodePtr));"
"ibxml2 2.9.2 does not properly stop parsing invalid input, which allows context-dependent attackers to cause a denial of service (out-of-bounds read and libxml2 crash) via crafted XML data to the (1) xmlParseEntityDecl or (2) xmlParseConditionalSections function in parser.c, as demonstrated by non-terminated entities.",+	    xmlStopParser(ctxt);
Move from a block list to an allow list approach to avoid descending into other node types that can't contain elements.,"else if ((cur->children != NULL) &&
+                   ((cur->type == XML_DOCUMENT_NODE) ||
+                    (cur->type == XML_ELEMENT_NODE))) {"
The htmlParseTryOrFinish function in HTMLparser.c in libxml2 2.9.4 allows attackers to cause a denial of service (buffer over-read) or information disclosure., 	ctxt->input->base = ctxt->input->cur;
Fix an off by one pointer access.,"else {
-		*cur++ = '^';
-		*cur++ = CUR;
-	    }"
Bug 758605: Heap-based buffer overread in xmlDictAddString.,        if ((*in > 0) && (*in < 0x80)) {
"Proposed Fix: The fix should be easy, just check for null values in arg1 before dereferencing in both cases.",-            arg1 = valuePop(ctxt);
Unless explicitely asked for when validating or replacing entities with their value.,"+                    if ((entity->etype == XML_EXTERNAL_PARAMETER_ENTITY) &&
+		        ((ctxt->options & XML_PARSE_NOENT) == 0) &&
+			((ctxt->options & XML_PARSE_DTDVALID) == 0) &&
+			(ctxt->validate == 0))
+			return;"
The xmlParseMisc function in parser.c in libxml2 before 2.9.3 allows context-dependent attackers to cause a denial of service (out-of-bounds heap read) via unspecified vectors related to incorrect entities boundaries and start tags. ,-	if (ctxt->input->base != base) {
"Integer overflow in xpath.c in libxml2 2.6.x through 2.6.32 and 2.7.x through 2.7.8, and libxml 1.8.16 and earlier, allows context-dependent attackers to cause a denial of service (crash) and possibly execute arbitrary code via a crafted XML file that triggers a heap-based buffer overflow when adding a new namespace node, related to handling of XPath expressions."," 		if (temp == NULL) {
 		    xmlXPathErrMemory(NULL, ""merging nodeset\n"");
 		    return(NULL);
 		}"
Fixed by using a do-while loop so we always call htmlParseChunk() at least once.,+    } while (cur < size);
"A remote attacker could provide a specially-crafted XML file, which once opened in an application linked against libxml would cause that application to crash, or, potentially, execute arbitrary code with the privileges of the user running the application."," 	if (temp == NULL) {
 	    xmlXPathErrMemory(NULL, ""growing nodeset\n"");
 	    return;
 	}"
There appears to be an out-of-bounds read in libxml2 (2.9.2).," 		xmlValidityError(ctxt, XML_ERR_ENTITY_BOUNDARY,"
The error handling of Conditional Section also need to be straightened as the structure of the document can't be guessed on a failure there and it's better to stop parsing as further errors are likely to be irrelevant.,+	    xmlStopParser(ctxt);
arg1->boolval &= arg2->boolval; //and then the application is crashing here resulting in a Denial of Service condition.,-            arg1->boolval |= arg2->boolval;
GNOME project libxml2 v2.9.10 has a global buffer over-read vulnerability in xmlEncodeEntitiesInternal at libxml2/entities.c.,"    result = (char *) xmlEncodeEntitiesReentrant(NULL, BAD_CAST buffer);"
The xmlParseMisc function in parser.c in libxml2 before 2.9.3 allows context-dependent attackers to cause a denial of service (out-of-bounds heap read) via unspecified vectors related to incorrect entities boundaries and start tags.,-    if (ctxt->input->base != base) goto base_changed;
"(pushParseTest): The input for the new test case was so small (4 bytes) that htmlParseChunk() was never called after htmlCreatePushParserCtxt(), thereby creating a false positive test failure.",        if ((*in > 0) && (*in < 0x80)) {
The error handling of Conditional Section also need to be straightened as the structure of the document can't be guessed on a failure there and it's better to stop parsing as further errors are likely to be irrelevant.,+	xmlStopParser(ctxt);
"Heap-based buffer overflow in the xmlFAParsePosCharGroup function in libxml2 before 2.9.4, as used in Apple iOS before 9.3.2, OS X before 10.11.5, tvOS before 9.2.1, and watchOS before 2.2.1, allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted XML document.","         xmlRegAtomAddRange(ctxt, ctxt->atom, ctxt->neg,
 		           XML_REGEXP_CHARVAL, start, end, NULL);"
"A remote attacker could provide a specially-crafted XML file, which once opened in an application linked against libxml would cause that application to crash, or, potentially, execute arbitrary code with the privileges of the user running the application.",-        cur->nodeMax *= 2;
The count was incremented before the allocation and not fixed in case of failure * xpath.c: corrects a few instances where the available count of some structure is updated before we know the allocation actually succeeds," 	    if (temp == NULL) {
 	        xmlXPathErrMemory(NULL, ""merging nodeset\n"");
 		return(NULL);
 	    }"
"Heap-based buffer overflow in the xmlStrncat function in libxml2 before 2.9.4, as used in Apple iOS before 9.3.2, OS X before 10.11.5, tvOS before 9.2.1, and watchOS before 2.2.1, allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted XML document.","     ret = (xmlChar *) xmlRealloc(cur, (size + len + 1) * sizeof(xmlChar));"
Fix some buffer conversion issues.,"+		xmlBufSetInputBaseCur(in->buffer, ctxt->input, base, current);"
Buffer overflow in libxml2 allows remote attackers to execute arbitrary code by leveraging an incorrect limit for port values when handling redirects. ,     bp = (char*)xmlMallocAtomic(blen);
Detect excessive entities expansion upon replacement.,"+	if (replacement < XML_MAX_TEXT_LENGTH)
+	    return(0);"
Stop parsing on entities boundaries errors.,+	xmlStopParser(ctxt);
Increase buffer space for port in HTTP redirect support.," 	if (proxy)
+	    blen += 17;"
CVE-2015-7497 Avoid an heap buffer overflow in xmlDictComputeFastQKey.,+	value += name[offset];
==32024==ERROR: AddressSanitizer: heap-buffer-overflow on address 0x62100001c900 at pc 0x000000599fb9 bp 0x7ffc797d1b80 sp 0x7ffc797d1b78.,"            if (RAW != '\'') {
                xmlFatalErr(ctxt, XML_ERR_STRING_NOT_CLOSED, NULL);
+               xmlFree((xmlChar *) encoding);
+               return(NULL);
            }"
Detect excessive entities expansion upon replacement.,"+        if (replacement < XML_PARSER_NON_LINEAR * consumed)
+	    return(0);"
"Heap-based buffer underflow in the xmlParseAttValueComplex function in parser.c in libxml2 2.9.0 and earlier, as used in Google Chrome before 23.0.1271.91 and other products, allows remote attackers to cause a denial of service or possibly execute arbitrary code via crafted entities in an XML document.",     buf[len] = 0;
The count was incremented before the allocation and not fixed in case of failure * xpath.c: corrects a few instances where the available count of some structure is updated before we know the allocation actually succeeds,"-	    temp = (xmlNodePtr *) xmlRealloc(val1->nodeTab, val1->nodeMax *"
"Double free vulnerability in libxml2 2.7.8 and other versions, as used in Google Chrome before 8.0.552.215 and other products, allows remote attackers to cause a denial of service or possibly have unspecified other impact via vectors related to XPath handling.","-		xmlXPathReleaseObject(xpctxt, tmp);"
"An integer overflow, leading to heap-based buffer overflow was found in the way libxml, XML files manipulation library, processed certain XPath expressions.",-	    val1->nodeMax *= 2;
For php reproduction run the following (php needs the xml module for DOM): make sure the php files and .xsl files reside in same directory and run the following commands: php -f xpath_or.php php -f xpath_and.php -- Guy Inbar.,"+            if (ctxt->value != NULL)
+                ctxt->value->boolval &= arg2->boolval;"
Heap-based buffer overflow in the xmlParseXmlDecl function in parser.c in libxml2 before 2.9.3 allows context-dependent attackers to cause a denial of service via unspecified vectors related to extracting errors after an encoding conversion failure.,-	if (ctxt->errNo == XML_ERR_UNSUPPORTED_ENCODING) {
Fix some buffer conversion issues.,+	size_t current = ctxt->input->cur - ctxt->input->base;
* xmlstring.c: (xmlStrncat): Return NULL if xmlStrlen returns a negative length.,"+        if (len < 0)
+            return(NULL);"
Add missing increments of recursion depth counter to XML parser.,+			++ctxt->depth;
"Without ASAN, there is potential to get input that could cause out of bounds memory to be returned to userspace through the use of libxml2, which could be used to cause denial of service attacks, or gain sensitive information.", 	    xmlParsePI(ctxt);
The count was incremented before the allocation and not fixed in case of failure * xpath.c: corrects a few instances where the available count of some structure is updated before we know the allocation actually succeeds,-	    val1->nodeMax *= 2;
Fixed by using a do-while loop so we always call htmlParseChunk() at least once.,+    do {
The xmlParseMisc function in parser.c in libxml2 before 2.9.3 allows context-dependent attackers to cause a denial of service (out-of-bounds heap read) via unspecified vectors related to incorrect entities boundaries and start tags. ,     ctxt->input->cur = ctxt->input->base + cur;
heap-buffer-overflow in xmlFAParsePosCharGroup. ,"         xmlRegAtomAddRange(ctxt, ctxt->atom, ctxt->neg,
 		           XML_REGEXP_CHARVAL, start, end, NULL);"
Heap-based buffer overread in xmlDictAddString. , 	if ((*in > 0) && (*in < 0x80)) {
Limit available memory to 100MB to avoid exhaustive memory consumption by malicious files.,             xmlFree(state->in);
Approvement in LZMA error handling which prevents an infinite loop.,while (strm->avail_out && ret != LZMA_STREAM_END);
